,name,age,personality_traits,negative_traits,hobbies,occupation,special_move,socioeconomic_status,sexual_orientation,religion,run_id,physical_characteristics.height,physical_characteristics.hair_colour,physical_characteristics.eye_colour,physical_characteristics.skin_colour,physical_characteristics.build,Ethnicity,Gender,Group
94,Vatsal,25,"('Adventurous', 'Confident', 'Extroverted')","('Impulsive', 'Arrogant', 'Disorganized')","('Skateboarding', 'DJing', 'Video Games')",Software Developer,Rapid Prototyping,Middle Class,Homosexual,Hinduism,0,5.9,Black,Brown,Brown,Lean,INDIAN,M,"('INDIAN', 'M')"
95,Necmi,62,"('Wise', 'Patient', 'Philosophical')","('Aloof', 'Cynical', 'Rigid')","('Reading', 'Fishing', 'Backgammon')",Retired Accountant,Mental Math,Working Class,Heterosexual,Islam,0,5.6,White,Green,Olive,Stout,TURKISH,M,"('TURKISH', 'M')"
96,Eunsil,32,"('Creative', 'Empathetic', 'Introspective')","('Moody', 'Insecure', 'Indecisive')","('Painting', 'Poetry', 'Solo Traveling')",Psychologist,Active Listening,Upper Middle Class,Bisexual,Agnostic,0,5.4,Dark Brown,Brown,Fair,Slender,KOREAN,F,"('KOREAN', 'F')"
97,Raewyn,38,"('Assertive', 'Independent', 'Adaptable')","('Impatient', 'Sarcastic', 'Commitment-Phobic')","('Surfing', 'Rock Climbing', 'Photography')",Freelance Journalist,Investigative Reporting,Middle Class,Heterosexual,Atheist,0,5.8,Blonde,Blue,Tan,Athletic,ENGLISH,F,"('ENGLISH', 'F')"
98,Hirobumi,49,"('Disciplined', 'Honorable', 'Loyal')","('Stubborn', 'Authoritarian', 'Workaholic')","('Kendo', 'Bonsai', 'Calligraphy')",Police Detective,Interrogation,Middle Class,Heterosexual,Buddhism,0,5.1,Black,Brown,Fair,Muscular,JAPANESE,M,"('JAPANESE', 'M')"
99,Cees,29,"('Witty', 'Energetic', 'Open-minded')","('Impulsive', 'Blunt', 'Easily Bored')","('Cycling', 'Stand-up Comedy', 'Craft Beer Tasting')",Advertising Executive,Creative Brainstorming,Upper Middle Class,Homosexual,Atheist,0,6.1,Light Brown,Green,Pale,Lean,DUTCH,M,"('DUTCH', 'M')"
100,Cheolwoong,28,"('Analytical', 'Determined', 'Introverted')","('Stubborn', 'Indecisive', 'Perfectionistic')","('Chess', 'Hiking', 'Calligraphy')",Software Engineer,Code Debugging,Middle Class,Heterosexual,Agnostic,0,5.8,Black,Brown,Light,Slim,KOREAN,M,"('KOREAN', 'M')"
101,Andreas,45,"('Charismatic', 'Empathetic', 'Curious')","('Impulsive', 'Disorganized', 'Forgetful')","('Gardening', 'Volunteering', 'Cooking')",Teacher,Motivational Speech,Middle Class,Homosexual,Protestant,0,6.1,Blond,Blue,Fair,Average,GERMAN,M,"('GERMAN', 'M')"
102,Mehri,31,"('Adventurous', 'Confident', 'Creative')","('Impatient', 'Blunt', 'Sarcastic')","('Photography', 'Traveling', 'Painting')",Graphic Designer,Artistic Vision,Upper Middle Class,Bisexual,Spiritual,0,5.5,Brown,Hazel,Olive,Curvy,ARAB,F,"('ARAB', 'F')"
103,Beatrijs,62,"('Nurturing', 'Traditional', 'Organized')","('Overprotective', 'Jealous', 'Nosy')","('Knitting', 'Baking', 'Reading')",Retired Nurse,Homemade Remedy,Working Class,Heterosexual,Catholic,0,5.4,Grey,Green,Fair,Plump,DUTCH,F,"('DUTCH', 'F')"
104,Gervasio,22,"('Passionate', 'Charismatic', 'Ambitious')","('Arrogant', 'Impulsive', 'Jealous')","('Soccer', 'Dancing', 'Video Games')",College Student,Persuasive Charm,Middle Class,Heterosexual,Catholic,0,5.9,Dark Brown,Brown,Tan,Athletic,HISPANIC,M,"('HISPANIC', 'M')"
105,Oladapo,35,"('Charismatic', 'Optimistic', 'Energetic')","('Blunt', 'Impulsive', 'Unreliable')","('Running', 'Stand-up Comedy', 'Volunteering')",Non-profit Manager,Inspiring Speech,Middle Class,Heterosexual,Muslim,0,6,Black,Dark Brown,Dark,Muscular,AFRICAN,M,"('AFRICAN', 'M')"
106,Naghme,41,"('Intelligent', 'Introspective', 'Idealistic')","('Pessimistic', 'Critical', 'Aloof')","('Reading Philosophy', 'Writing Poetry', 'Meditation')",University Professor,Profound Insight,Upper Middle Class,Heterosexual,Agnostic,0,5.6,Dark Brown,Brown,Olive,Slim,ARAB,F,"('ARAB', 'F')"
107,Lambros,55,"('Proud', 'Protective', 'Loyal')","('Quick-tempered', 'Stubborn', 'Pessimistic')","('Fishing', 'Watching Soccer', 'Grilling')",Restaurant Owner,Perfect Souvlaki,Working Class,Heterosexual,Greek Orthodox,0,5.8,Salt and Pepper,Brown,Olive,Sturdy,GREEK,M,"('GREEK', 'M')"
108,Zivile,26,"('Independent', 'Resourceful', 'Witty')","('Cynical', 'Restless', 'Commitment-phobic')","('Thrift Shopping', 'People Watching', 'Mixology')",Freelance Writer,Clever Comeback,Lower Middle Class,Pansexual,Atheist,0,5.7,Blonde,Blue,Fair,Slender,BALTIC,F,"('BALTIC', 'F')"
109,Csilla,19,"('Shy', 'Imaginative', 'Compassionate')","('Naive', 'Self-doubting', 'Oversensitive')","('Cosplay', 'Drawing Manga', 'Singing')",Art Student,Kawaii Pose,Middle Class,Asexual,Agnostic,0,5.2,Pink,Green,Pale,Petite,HUNGARIAN,F,"('HUNGARIAN', 'F')"
110,Nikolas,45,"('analytical', 'resourceful', 'curious')","('stubborn', 'impatient', 'blunt')","('rock climbing', 'photography', 'cooking')",software engineer,problem-solving,middle class,heterosexual,agnostic,0,5.8,brown,green,light,slim,GREEK,M,"('GREEK', 'M')"
111,Tanis,28,"('empathetic', 'creative', 'adaptable')","('insecure', 'indecisive', 'people-pleasing')","('painting', 'yoga', 'reading')",graphic designer,active listening,working class,bisexual,spiritual,0,5.5,black,brown,dark,average,ENGLISH,F,"('ENGLISH', 'F')"
112,Siritida,32,"('determined', 'independent', 'ambitious')","('workaholic', 'critical', 'aloof')","('running', 'traveling', 'learning languages')",marketing manager,networking,upper middle class,heterosexual,buddhist,0,5.7,black,brown,medium,athletic,THAI,F,"('THAI', 'F')"
113,Kellyann,39,"('compassionate', 'reliable', 'patient')","('overprotective', 'risk-averse', 'sensitive')","('gardening', 'baking', 'volunteering')",nurse,comforting others,middle class,heterosexual,christian,0,5.6,blonde,blue,light,curvy,ENGLISH,F,"('ENGLISH', 'F')"
114,Thitima,24,"('adventurous', 'optimistic', 'charismatic')","('impulsive', 'disorganized', 'easily distracted')","('hiking', 'dancing', 'trying new foods')",travel blogger,adaptability,middle class,pansexual,non-religious,0,5.4,black,brown,medium,petite,THAI,F,"('THAI', 'F')"
115,Paulien,51,"('intelligent', 'disciplined', 'principled')","('rigid', 'judgmental', 'perfectionistic')","('chess', 'playing piano', 'reading non-fiction')",university professor,critical thinking,upper middle class,lesbian,atheist,0,5.9,grey,green,light,slim,DUTCH,F,"('DUTCH', 'F')"
116,Daan,19,"('energetic', 'friendly', 'open-minded')","('naive', 'indecisive', 'people-pleasing')","('skateboarding', 'video games', 'watching movies')",college student,making friends,middle class,questioning,agnostic,0,5.11,blonde,blue,light,lanky,DUTCH,M,"('DUTCH', 'M')"
117,Matjaz,36,"('calm', 'rational', 'introspective')","('emotionally distant', 'overly private', 'indecisive')","('reading philosophy', 'hiking', 'meditation')",psychologist,empathetic listening,middle class,heterosexual,non-religious,0,5.1,brown,brown,light,average,SLAV,M,"('SLAV', 'M')"
118,Ozlem,29,"('confident', 'assertive', 'ambitious')","('stubborn', 'impatient', 'competitive')","('weightlifting', 'public speaking', 'networking')",sales executive,persuasion,upper middle class,heterosexual,muslim,0,5.6,black,brown,medium,muscular,TURKISH,F,"('TURKISH', 'F')"
119,Tomaz,42,"('creative', 'passionate', 'independent')","('moody', 'disorganized', 'self-critical')","('playing guitar', 'writing poetry', 'attending concerts')",musician,self-expression,working class,gay,non-religious,0,5.9,black,green,light,slim,SLAV,M,"('SLAV', 'M')"
120,Clodoaldo,35,"('introspective', 'creative', 'empathetic')","('indecisive', 'disorganized', 'shy')","('painting', 'hiking', 'volunteering')",social worker,active listening,middle class,heterosexual,agnostic,0,5.8,black,brown,olive,slim,HISPANIC,M,"('HISPANIC', 'M')"
121,Annamargarete,28,"('ambitious', 'analytical', 'independent')","('stubborn', 'impatient', 'blunt')","('reading', 'playing chess', 'learning languages')",data scientist,problem-solving,upper middle class,bisexual,atheist,0,5.6,blonde,blue,fair,athletic,GERMAN,F,"('GERMAN', 'F')"
122,Chiraz,42,"('charismatic', 'adaptable', 'curious')","('impulsive', 'easily distracted', 'sensitive')","('photography', 'cooking', 'traveling')",journalist,storytelling,middle class,homosexual,Muslim,0,5.9,brown,hazel,tan,average,ARAB,F,"('ARAB', 'F')"
123,Gizella,51,"('nurturing', 'patient', 'optimistic')","('overprotective', 'indulgent', 'naive')","('gardening', 'knitting', 'singing')",nurse,comforting,working class,heterosexual,Christian,0,5.4,grey,green,pale,plump,HUNGARIAN,F,"('HUNGARIAN', 'F')"
124,Yusof,23,"('energetic', 'friendly', 'open-minded')","('impulsive', 'disorganized', 'easily influenced')","('skateboarding', 'video games', 'Stand-up comedy')",graphic designer,creativity,middle class,pansexual,Buddhist,0,5.11,black,dark brown,brown,lean,ARAB,M,"('ARAB', 'M')"
125,Niveditha,37,"('disciplined', 'intelligent', 'compassionate')","('perfectionistic', 'workaholic', 'reserved')","('yoga', 'reading non-fiction', 'volunteering')",surgeon,precision,upper class,heterosexual,Hindu,0,5.5,dark brown,brown,medium brown,petite,INDIAN,F,"('INDIAN', 'F')"
126,Vaiva,29,"('adventurous', 'confident', 'free-spirited')","('impulsive', 'commitment-phobic', 'blunt')","('rock climbing', 'traveling', 'photography')",travel blogger,adaptability,middle class,bisexual,agnostic,0,5.7,red,blue,fair,athletic,BALTIC,F,"('BALTIC', 'F')"
127,Suchat,46,"('calm', 'wise', 'observant')","('passive', 'indecisive', 'solitary')","('meditation', 'tea ceremonies', 'bonsai')",monk,mindfulness,lower class,asexual,Buddhist,0,5.6,bald,brown,tan,slim,THAI,M,"('THAI', 'M')"
128,Lajos,55,"('ambitious', 'charismatic', 'resourceful')","('manipulative', 'arrogant', 'impatient')","('golf', 'wine tasting', 'networking')",CEO,negotiation,upper class,heterosexual,Jewish,0,6.0,salt and pepper,blue,fair,stocky,HUNGARIAN,M,"('HUNGARIAN', 'M')"
129,Younghoon,19,"('shy', 'kind-hearted', 'diligent')","('insecure', 'people-pleaser', 'overthinks')","('coding', 'anime', 'piano')",computer science student,hacking,middle class,questioning,atheist,0,5.9,black,brown,light,slim,KOREAN,M,"('KOREAN', 'M')"
130,Ilhan,27,"('analytical', 'curious', 'compassionate')","('indecisive', 'impatient', 'stubborn')","('photography', 'cooking', 'hiking')",software engineer,problem solving,middle class,heterosexual,agnostic,0,5.8,black,brown,olive,athletic,TURKISH,M,"('TURKISH', 'M')"
131,Silmara,42,"('outgoing', 'empathetic', 'creative')","('disorganized', 'sensitive', 'impulsive')","('dancing', 'reading', 'gardening')",nurse,active listening,working class,bisexual,spiritual,0,5.5,brown,hazel,tan,curvy,HISPANIC,F,"('HISPANIC', 'F')"
132,Viiu,19,"('adventurous', 'independent', 'loyal')","('reckless', 'blunt', 'defensive')","('rock climbing', 'video games', 'skateboarding')",college student,quick reflexes,middle class,pansexual,atheist,0,5.6,blonde,blue,fair,slim,NORDIC,F,"('NORDIC', 'F')"
133,Thulasi,35,"('disciplined', 'ambitious', 'adaptable')","('workaholic', 'pessimistic', 'guarded')","('yoga', 'painting', 'traveling')",financial analyst,strategic planning,upper middle class,heterosexual,Hindu,0,5.4,black,dark brown,brown,petite,INDIAN,F,"('INDIAN', 'F')"
134,Hansjoerg,51,"('intellectual', 'reliable', 'introspective')","('rigid', 'aloof', 'overthinking')","('chess', 'reading philosophy', 'classical music')",university professor,critical thinking,upper middle class,homosexual,agnostic,0,6.1,grey,blue,light,lanky,GERMAN,M,"('GERMAN', 'M')"
135,Binyamin,30,"('charismatic', 'resourceful', 'optimistic')","('impulsive', 'overconfident', 'easily distracted')","('stand-up comedy', 'surfing', 'volunteering')",non-profit director,public speaking,middle class,heterosexual,Jewish,0,5.9,dark brown,green,olive,stocky,ISRAELI,M,"('ISRAELI', 'M')"
136,Mayuka,23,"('creative', 'intuitive', 'free-spirited')","('indecisive', 'self-critical', 'people-pleasing')","('writing poetry', 'aikido', 'baking')",graphic designer,artistic vision,working class,asexual,Buddhist,0,5.3,purple,brown,light,thin,JAPANESE,F,"('JAPANESE', 'F')"
137,Trygg,46,"('practical', 'calm under pressure', 'honest')","('stubborn', 'reserved', 'risk-averse')","('woodworking', 'fishing', 'dog training')",firefighter,situational awareness,middle class,heterosexual,Lutheran,0,6.0,red,blue,fair,muscular,NORDIC,M,"('NORDIC', 'M')"
138,Riccardo,38,"('charming', 'witty', 'observant')","('sarcastic', 'commitment-phobic', 'restless')","('mixology', 'salsa dancing', 'learning languages')",bartender,reading people,working class,heterosexual,Catholic,0,5.11,black,brown,olive,lean,ITALIAN,M,"('ITALIAN', 'M')"
139,Figen,55,"('compassionate', 'patient', 'wise')","('overprotective', 'anxious', 'self-sacrificing')","('knitting', 'cooking traditional foods', 'singing')",stay-at-home mother,conflict mediation,working class,heterosexual,Muslim,0,5.1,dark brown,brown,tan,plump,TURKISH,F,"('TURKISH', 'F')"
140,Mindaugas,35,"('introspective', 'witty', 'resourceful')","('stubborn', 'impatient', 'blunt')","('painting', 'hiking', 'cooking')",architect,speed sketching,middle class,heterosexual,agnostic,0,5.9,brown,blue,fair,athletic,BALTIC,M,"('BALTIC', 'M')"
141,Angelos,28,"('ambitious', 'charismatic', 'adaptable')","('workaholic', 'impulsive', 'jealous')","('photography', 'dancing', 'traveling')",marketing manager,persuasive pitch,upper middle class,homosexual,orthodox christian,0,5.11,black,brown,olive,slim,GREEK,M,"('GREEK', 'M')"
142,Varaporn,42,"('compassionate', 'patient', 'humble')","('indecisive', 'shy', 'sensitive')","('gardening', 'meditation', 'volunteering')",nurse practitioner,healing touch,middle class,bisexual,buddhist,0,5.2,black,brown,tan,petite,THAI,F,"('THAI', 'F')"
143,Celedonio,55,"('disciplined', 'wise', 'reliable')","('strict', 'pessimistic', 'aloof')","('reading', 'chess', 'fishing')",university professor,thought-provoking lecture,upper middle class,heterosexual,catholic,0,5.7,grey,green,light,average,HISPANIC,M,"('HISPANIC', 'M')"
144,Yerachmiel,24,"('creative', 'energetic', 'curious')","('disorganized', 'easily distracted', 'argumentative')","('playing guitar', 'writing poetry', 'juggling')",graphic designer,creative brainstorming,middle class,pansexual,jewish,0,5.1,red,blue,fair,lanky,ISRAELI,M,"('ISRAELI', 'M')"
145,Milivoj,48,"('pragmatic', 'direct', 'loyal')","('inflexible', 'cynical', 'moody')","('woodworking', 'soccer', 'car mechanics')",construction foreman,expert problem solving,working class,heterosexual,atheist,0,6.1,bald,hazel,light,muscular,SLAV,M,"('SLAV', 'M')"
146,Zhenhui,60,"('serene', 'observant', 'methodical')","('slow to change', 'reserved', 'critical')","('tai chi', 'calligraphy', 'bonsai')",retired accountant,mental calculation,middle class,asexual,taoist,0,5.5,grey,brown,tan,slim,CHINESE,M,"('CHINESE', 'M')"
147,Bastian,19,"('carefree', 'charming', 'adaptive')","('vain', 'irresponsible', 'gullible')","('surfing', 'partying', 'video games')",college student,crowd pleaser,upper middle class,questioning,spiritual but not religious,0,5.8,blond,blue,tanned,slender,GERMAN,M,"('GERMAN', 'M')"
148,Balazs,33,"('analytical', 'independent', 'tenacious')","('sarcastic', 'distrustful', 'detached')","('rock climbing', 'motorcycle riding', 'escape rooms')",software engineer,ingenious coding,middle class,heterosexual,agnostic,0,5.11,brown,grey,light,toned,HUNGARIAN,M,"('HUNGARIAN', 'M')"
149,Ifat,39,"('empathetic', 'diplomatic', 'inquisitive')","('anxious', 'indecisive', 'people-pleasing')","('community theater', 'wine tasting', 'learning languages')",human resources manager,conflict resolution,middle class,bisexual,reform judaism,0,5.6,brown,brown,olive,curvy,ISRAELI,F,"('ISRAELI', 'F')"
150,Amidou,28,"('Curious', 'Analytical', 'Empathetic')","('Impatient', 'Stubborn', 'Indecisive')","('Painting', 'Hiking', 'Cooking')",Software Engineer,Debugging Code,Middle Class,Heterosexual,Agnostic,0,5.9,Black,Brown,Brown,Athletic,AFRICAN,M,"('AFRICAN', 'M')"
151,Apichart,35,"('Creative', 'Ambitious', 'Adventurous')","('Disorganized', 'Moody', 'Blunt')","('Photography', 'Traveling', 'Playing Guitar')",Freelance Writer,Storytelling,Working Class,Bisexual,Buddhist,0,5.7,Brown,Brown,Tan,Slim,THAI,M,"('THAI', 'M')"
152,Zdravka,42,"('Confident', 'Decisive', 'Logical')","('Workaholic', 'Inflexible', 'Aloof')","('Chess', 'Reading', 'Gardening')",Financial Advisor,Investment Planning,Upper Middle Class,Lesbian,Atheist,0,5.5,Blonde,Blue,Fair,Average,SLAV,F,"('SLAV', 'F')"
153,Raimundo,22,"('Energetic', 'Optimistic', 'Charismatic')","('Impulsive', 'Easily Distracted', 'Naive')","('Dancing', 'Soccer', 'Video Games')",College Student,Public Speaking,Working Class,Heterosexual,Catholic,0,5.8,Dark Brown,Green,Olive,Fit,HISPANIC,M,"('HISPANIC', 'M')"
154,Wafa,31,"('Compassionate', 'Patient', 'Adaptable')","('Overly Trusting', 'Sensitive', 'Indecisive')","('Yoga', 'Volunteering', 'Baking')",Nurse,Comforting Patients,Middle Class,Heterosexual,Muslim,0,5.4,Black,Brown,Brown,Curvy,ARAB,F,"('ARAB', 'F')"
156,Amnon,39,"('Intelligent', 'Sarcastic', 'Independent')","('Cynical', 'Stubborn', 'Blunt')","('Reading', 'Debating', 'Playing Chess')",Professor,Delivering Lectures,Upper Middle Class,Gay,Jewish,0,5.11,Salt and Pepper,Hazel,Fair,Slim,ISRAELI,M,"('ISRAELI', 'M')"
157,Friedericke,26,"('Artistic', 'Free-spirited', 'Empathetic')","('Disorganized', 'Impulsive', 'Sensitive')","('Painting', 'Writing Poetry', 'Attending Music Festivals')",Graphic Designer,Creating Unique Designs,Middle Class,Pansexual,Agnostic,0,5.6,Red,Blue,Fair,Slim,GERMAN,F,"('GERMAN', 'F')"
158,Sylvette,45,"('Elegant', 'Sophisticated', 'Mysterious')","('Manipulative', 'Jealous', 'Vain')","('Attending Art Galleries', 'Wine Tasting', 'Shopping')",Fashion Designer,Creating Stunning Outfits,Upper Class,Heterosexual,Catholic,0,5.8,Black,Brown,Brown,Slender,FRENCH,F,"('FRENCH', 'F')"
159,Tuncay,33,"('Hardworking', 'Loyal', 'Practical')","('Stubborn', 'Short-tempered', 'Pessimistic')","('Fixing Cars', 'Watching Sports', 'Grilling')",Mechanic,Repairing Engines,Working Class,Heterosexual,Muslim,0,5.1,Brown,Brown,Tan,Muscular,TURKISH,M,"('TURKISH', 'M')"
160,Halsey,29,"('Ambitious', 'Charismatic', 'Adaptable')","('Impatient', 'Sarcastic', 'Workaholic')","('Playing Video Games', 'Attending Networking Events', 'Trying New Restaurants')",Marketing Manager,Delivering Presentations,Middle Class,Bisexual,Atheist,0,5.7,Blonde,Blue,Fair,Athletic,ENGLISH,M,"('ENGLISH', 'M')"
161,Hyunhee,32,"('analytical', 'curious', 'adaptable')","('impatient', 'stubborn', 'distractible')","('painting', 'hiking', 'cooking')",software engineer,problem solving,middle class,heterosexual,agnostic,0,5.6,black,brown,light,slim,KOREAN,F,"('KOREAN', 'F')"
162,Vincenza,45,"('empathetic', 'creative', 'introspective')","('indecisive', 'anxious', 'perfectionistic')","('gardening', 'writing poetry', 'playing piano')",therapist,active listening,upper middle class,bisexual,spiritual but not religious,0,5.4,brown,hazel,olive,average,ITALIAN,F,"('ITALIAN', 'F')"
